mean_basal,mean_luminal_a,mean_difference,p_value,FDR,regulation,Ensembl_ID_versioned,Ensembl_ID,gene_symbol,minus_log10_FDR
1.4307657208792692,7.631795020075905,-6.201029299196636,1.5766114684634408e-77,1.0569603284578909e-74,LuminalA-up,ENSG00000287914.1,ENSG00000287914,AL078582.2,73.97594131302859
0.5572860064563082,6.754263234911009,-6.196977228454701,2.265572597070756e-76,1.2054284675208214e-73,LuminalA-up,ENSG00000223808.1,ENSG00000223808,AC044784.1,72.91885855640452
6.857944407295586,13.032068857260569,-6.1741244499649826,1.2024139992568966e-78,1.0076229313772793e-75,LuminalA-up,ENSG00000204385.13,ENSG00000204385,SLC44A4,74.99670195743306
7.679606958459253,13.810877112669807,-6.131270154210554,4.125943702420809e-68,6.713671500249784e-66,LuminalA-up,ENSG00000151892.15,ENSG00000151892,GFRA1,65.17303991258444
3.727062828808946,9.843888416655775,-6.1168255878468285,3.042536596758839e-81,6.546773833415247e-78,LuminalA-up,ENSG00000248360.7,ENSG00000248360,LINC00504,77.18397266207118
3.195093265818751,9.267246605140192,-6.072153339321441,3.6761666296381436e-75,1.540313817818382e-72,LuminalA-up,ENSG00000249661.1,ENSG00000249661,TNRC18P1,71.81239078860357
0.6623650768759535,6.729622943703844,-6.067257866827891,3.685656118177557e-70,7.487466247352225e-68,LuminalA-up,ENSG00000236313.1,ENSG00000236313,VN1R53P,67.12566512234844
0.6959880063490042,6.733644382565519,-6.037656376216515,3.067446426757085e-76,1.6065750660140232e-73,LuminalA-up,ENSG00000253768.1,ENSG00000253768,AC008663.1,72.79409897755471
3.3464635508324028,9.380465823772326,-6.034002272939923,8.251068674129832e-78,5.884591956528339e-75,LuminalA-up,ENSG00000259459.6,ENSG00000259459,LINC02568,74.23028364618877
2.200794423616843,8.219833731371338,-6.019039307754495,9.981591864066205e-73,2.8354488074872813e-70,LuminalA-up,ENSG00000154198.14,ENSG00000154198,CYP4Z2P,69.54737818926195
3.9600480987829565,9.890313517804742,-5.930265419021786,1.4156871331845636e-46,3.854901113269421e-45,LuminalA-up,ENSG00000153002.12,ENSG00000153002,CPB1,44.41398675808313
2.567401851253379,8.466399904346648,-5.898998053093269,3.215097605775901e-65,3.7162093705382143e-63,LuminalA-up,ENSG00000204434.6,ENSG00000204434,POTEKP,62.429899825919534
0.3959209564397945,6.251701488314825,-5.8557805318750304,5.731533617180187e-67,8.175361993526803e-65,LuminalA-up,ENSG00000173335.5,ENSG00000173335,CST9,64.0874930082933
8.060904392489766,13.903057012867805,-5.842152620378039,1.4590435375355697e-79,1.7873317823899238e-76,LuminalA-up,ENSG00000175356.14,ENSG00000175356,SCUBE2,75.74779482192834
0.5464198201269184,6.341270173545213,-5.794850353418294,2.037251655750878e-70,4.294885251620719e-68,LuminalA-up,ENSG00000252621.1,ENSG00000252621,Y_RNA,67.36704843491857
2.9285753356941835,8.69416571451805,-5.765590378823866,4.204369000792929e-53,1.8091200116377276e-51,LuminalA-up,ENSG00000134240.12,ENSG00000134240,HMGCS2,50.74253262238107
2.222021335451331,7.987431175013464,-5.765409839562134,6.953098643688776e-51,2.5416343133745666e-49,LuminalA-up,ENSG00000162989.5,ENSG00000162989,KCNJ3,48.594886934941755
5.5540918390663805,11.312086178262469,-5.757994339196088,1.0682131065080224e-66,1.4735186555616836e-64,LuminalA-up,ENSG00000196090.12,ENSG00000196090,PTPRT,63.83164436137075
2.7804091374699405,8.530861664117024,-5.750452526647084,7.188329061351522e-68,1.1259476174602943e-65,LuminalA-up,ENSG00000170743.17,ENSG00000170743,SYT9,64.94848181372723
4.520337251842194,10.258114558268469,-5.737777306426275,6.698008495942574e-44,1.5441351085556746e-42,LuminalA-up,ENSG00000124935.4,ENSG00000124935,SCGB1D2,41.811314702489234
2.299473927858158,8.017974953672788,-5.718501025814629,7.679090367007631e-67,1.0770004564941246e-64,LuminalA-up,ENSG00000180777.14,ENSG00000180777,ANKRD30B,63.96778411262325
2.2206963455889634,7.923047609786421,-5.702351264197457,2.0729635910742616e-74,7.720637730312139e-72,LuminalA-up,ENSG00000253125.1,ENSG00000253125,AC055854.1,71.1123468251414
5.208489718222253,10.87553396003635,-5.6670442418140965,4.6603060975484817e-73,1.394763039194867e-70,LuminalA-up,ENSG00000203697.12,ENSG00000203697,CAPN8,69.855499569818
2.573718365509668,8.137693032804881,-5.563974667295213,2.4233450748904998e-51,9.137292115897588e-50,LuminalA-up,ENSG00000244468.1,ENSG00000244468,AC093001.1,49.03918249063004
0.47323731862678486,6.010630672746471,-5.537393354119686,3.9868059619299314e-66,5.1202197641337666e-64,LuminalA-up,ENSG00000249203.2,ENSG00000249203,LINC02224,63.290711398340115
3.6086663426503978,9.073534288897545,-5.464867946247146,1.3103277803988645e-73,4.223287230670187e-71,LuminalA-up,ENSG00000147041.12,ENSG00000147041,SYTL5,70.37434938069845
1.0151901446314815,6.468575111722906,-5.4533849670914245,6.5122209928763465e-74,2.1694670145154396e-71,LuminalA-up,ENSG00000249346.7,ENSG00000249346,LINC01016,70.66364694867966
0.5287521114003971,5.913597403142055,-5.384845291741658,2.479684891561075e-54,1.1625040218898913e-52,LuminalA-up,ENSG00000235123.5,ENSG00000235123,DSCAM-AS1,51.93460553591623
9.12564596558622,14.501249735105592,-5.375603769519373,9.904449319332578e-85,3.31997141184028e-80,LuminalA-up,ENSG00000115648.14,ENSG00000115648,MLPH,79.47886565597472
5.014449738258549,10.378368808248691,-5.363919069990142,5.393057909313268e-67,7.725440218811143e-65,LuminalA-up,ENSG00000121270.16,ENSG00000121270,ABCC11,64.11207676379267
8.168833061175548,13.50119319236747,-5.332360131191923,2.7989339779065476e-74,9.980879461641221e-72,LuminalA-up,ENSG00000124664.11,ENSG00000124664,SPDEF,71.00083118932287
4.2620100251883235,9.586273481590043,-5.324263456401719,2.597590508034428e-79,2.6385222372519403e-76,LuminalA-up,ENSG00000150667.8,ENSG00000150667,FSIP1,75.57863924127268
4.123298263960034,9.39865711931904,-5.275358855359006,5.914182465883536e-46,1.5379627327883328e-44,LuminalA-up,ENSG00000186160.5,ENSG00000186160,CYP4Z1,43.81305418803294
2.587959801916161,7.846370397259665,-5.258410595343504,1.446440276419705e-72,4.057464279021014e-70,LuminalA-up,ENSG00000225449.3,ENSG00000225449,RAB6C-AS1,69.39174529491328
